m/z,retention_time,p-value,t-score,custom_id
1608.506,235,0.199580886,-1.34,AE_pos_1608.506_235
1609.129,251,0.441137968,-0.79,AE_pos_1609.129_251
1609.333,120,0.82784899,0.22,AE_pos_1609.333_120
1609.428,117,0.027997451,2.42,AE_pos_1609.428_117
1609.509,61,0.792050295,0.27,AE_pos_1609.509_61
1609.701,217,0.709679621,0.38,AE_pos_1609.701_217
1609.814,215,0.841593205,0.2,AE_pos_1609.814_215
1610.056,181,0.162351896,1.46,AE_pos_1610.056_181
1610.216,177,0.438604757,-0.79,AE_pos_1610.216_177
1610.683,228,0.152269788,-1.5,AE_pos_1610.683_228
1611.224,52,0.056753341,2.05,AE_pos_1611.224_52
1611.519,46,0.114605446,1.67,AE_pos_1611.519_46
1611.861,171,0.05233885,-2.1,AE_pos_1611.861_171
1612.015,47,0.296158429,1.08,AE_pos_1612.015_47
1612.31,236,0.26947757,-1.14,AE_pos_1612.31_236
1612.59,92,0.630771804,-0.49,AE_pos_1612.59_92
1612.993,70,0.118598966,1.65,AE_pos_1612.993_70
1613.594,236,0.517606502,-0.66,AE_pos_1613.594_236
1613.864,47,0.972103222,-0.04,AE_pos_1613.864_47
1614.057,71,0.255596274,1.18,AE_pos_1614.057_71
1614.162,180,0.629847043,-0.49,AE_pos_1614.162_180
1614.302,71,0.780338041,0.28,AE_pos_1614.302_71
1614.529,221,0.18803547,-1.38,AE_pos_1614.529_221
1615.117,64,0.681579762,0.42,AE_pos_1615.117_64
1615.245,68,0.508758792,0.68,AE_pos_1615.245_68
1615.482,172,0.355521125,-0.95,AE_pos_1615.482_172
1615.885,89,0.26315478,-1.16,AE_pos_1615.885_89
1616.472,91,0.362175205,-0.94,AE_pos_1616.472_91
1616.63,49,0.919162785,0.1,AE_pos_1616.63_49
1616.792,69,0.095346885,1.77,AE_pos_1616.792_69
1617.227,67,0.164465141,1.46,AE_pos_1617.227_67
1617.426,75,0.51051874,-0.67,AE_pos_1617.426_75
1617.656,44,0.701088851,0.39,AE_pos_1617.656_44
1617.965,73,0.254542975,1.18,AE_pos_1617.965_73
1618.259,85,0.163920359,1.46,AE_pos_1618.259_85
1618.64,250,0.047511888,-2.15,AE_pos_1618.64_250
1618.806,40,0.795959752,0.26,AE_pos_1618.806_40
1619.001,57,0.295437711,1.08,AE_pos_1619.001_57
1619.286,68,0.5747302,-0.57,AE_pos_1619.286_68
1619.855,76,0.290649855,-1.09,AE_pos_1619.855_76
1620.084,102,0.20441184,1.32,AE_pos_1620.084_102
1620.36,52,0.313505807,1.04,AE_pos_1620.36_52
1620.876,56,0.381375375,0.9,AE_pos_1620.876_56
1621.169,56,0.156514246,1.49,AE_pos_1621.169_56
1621.33,48,0.547499571,0.61,AE_pos_1621.33_48
1621.51,45,0.581033474,-0.56,AE_pos_1621.51_45
1621.737,54,0.643883902,-0.47,AE_pos_1621.737_54
1622.624,40,0.701531916,0.39,AE_pos_1622.624_40
1622.751,43,0.310928096,1.05,AE_pos_1622.751_43
1622.924,58,0.311528674,1.05,AE_pos_1622.924_58
1623.132,60,0.106784711,1.71,AE_pos_1623.132_60
1623.251,40,0.994268785,-0.01,AE_pos_1623.251_40
1623.366,49,0.308319038,1.05,AE_pos_1623.366_49
1623.503,58,0.99683455,0,AE_pos_1623.503_58
1623.606,67,0.131806909,1.59,AE_pos_1623.606_67
1623.74,58,0.211282012,1.3,AE_pos_1623.74_58
1624.015,42,0.961865093,-0.05,AE_pos_1624.015_42
1624.314,43,0.947195317,-0.07,AE_pos_1624.314_43
1624.532,59,0.703234973,-0.39,AE_pos_1624.532_59
1627.225,65,0.393389501,-0.88,AE_pos_1627.225_65
1627.362,45,0.319603234,-1.03,AE_pos_1627.362_45
1627.491,54,0.086314076,1.83,AE_pos_1627.491_54
1627.63,62,0.904863933,0.12,AE_pos_1627.63_62
1628.013,211,0.014301263,-2.75,AE_pos_1628.013_211
1628.151,77,0.732265221,0.35,AE_pos_1628.151_77
1628.449,65,0.484815905,0.72,AE_pos_1628.449_65
1628.528,66,0.54232007,0.62,AE_pos_1628.528_66
1628.702,130,0.015765613,-2.7,AE_pos_1628.702_130
1628.876,227,0.435444768,0.8,AE_pos_1628.876_227
1629.187,150,0.252033661,-1.19,AE_pos_1629.187_150
1629.656,43,0.313272192,-1.04,AE_pos_1629.656_43
1629.945,49,0.80686395,-0.25,AE_pos_1629.945_49
1631.62,58,0.057759839,2.04,AE_pos_1631.62_58
1634.056,58,0.206359121,-1.32,AE_pos_1634.056_58
1634.254,41,0.629363371,-0.49,AE_pos_1634.254_41
1634.331,48,0.793468163,-0.27,AE_pos_1634.331_48
1637.567,80,0.208173017,1.31,AE_pos_1637.567_80
1637.876,65,0.573506617,0.57,AE_pos_1637.876_65
1641.037,235,0.315788234,1.04,AE_pos_1641.037_235
1643.681,40,0.532446082,0.64,AE_pos_1643.681_40
1644.164,107,0.874138497,0.16,AE_pos_1644.164_107
1644.297,142,0.751322897,0.32,AE_pos_1644.297_142
1646.1,39,0.137180832,1.56,AE_pos_1646.1_39
1655.557,40,0.203706672,-1.33,AE_pos_1655.557_40
1655.69,40,0.372354752,0.92,AE_pos_1655.69_40
1657.121,110,0.040365166,-2.23,AE_pos_1657.121_110
1659.175,55,0.882154859,-0.15,AE_pos_1659.175_55
1660.416,41,0.760201164,0.31,AE_pos_1660.416_41
1663.694,221,0.735237871,0.34,AE_pos_1663.694_221
1663.864,69,0.541905629,0.62,AE_pos_1663.864_69
1666.583,65,0.422902362,0.82,AE_pos_1666.583_65
1678.949,70,0.518159849,0.66,AE_pos_1678.949_70
1954.796,77,0.311643743,1.04,AE_pos_1954.796_77
1955.729,64,0.00991807,2.92,AE_pos_1955.729_64
1955.944,22,0.062056535,-2.01,AE_pos_1955.944_22
1956.091,40,0.683487187,0.42,AE_pos_1956.091_40
89.0077,381,0.182236964,1.39,AE_pos_89.0077_381
89.0416,72,0.969658836,0.04,AE_pos_89.0416_72
92.5219,414,0.683258993,0.42,AE_pos_92.5219_414
97.0005,385,0.287372954,1.1,AE_pos_97.0005_385
97.0274,358,0.449248619,0.78,AE_pos_97.0274_358
97.028,49,0.012560015,-2.81,AE_pos_97.028_49
98.5115,59,0.886509301,-0.15,AE_pos_98.5115_59
99.5117,308,0.948594358,0.07,AE_pos_99.5117_308
99.5117,534,0.925808553,-0.09,AE_pos_99.5117_534
100.0323,268,0.717452037,-0.37,AE_pos_100.0323_268
100.5093,558,0.361643592,0.94,AE_pos_100.5093_558
102.0907,540,0.179786449,-1.4,AE_pos_102.0907_540
103.9501,200,0.108308707,1.7,AE_pos_103.9501_200
104.9547,28,0.478650404,0.73,AE_pos_104.9547_28
104.9547,274,0.985208549,0.02,AE_pos_104.9547_274
105.1098,47,0.000232629,-4.72,AE_pos_105.1098_47
111.0197,420,0.388439677,0.89,AE_pos_111.0197_420
111.9679,295,0.801426939,-0.26,AE_pos_111.9679_295
112.0174,426,0.982716962,0.02,AE_pos_112.0174_426
115.0943,58,0.042964641,-2.2,AE_pos_115.0943_58
116.0016,38,0.519379904,0.66,AE_pos_116.0016_38
118.0646,53,0.165141297,1.45,AE_pos_118.0646_53
119.0484,54,0.047376904,2.15,AE_pos_119.0484_54
122.096,99,0.255551969,-1.18,AE_pos_122.096_99
122.0961,548,0.541668349,0.62,AE_pos_122.0961_548
123.0911,547,0.320065851,-1.03,AE_pos_123.0911_547
126.0291,163,0.119637205,-1.64,AE_pos_126.0291_163
126.0367,27,0.404438941,0.86,AE_pos_126.0367_27
128.0176,329,0.002825664,3.52,AE_pos_128.0176_329
128.0188,559,0.0705953,-1.94,AE_pos_128.0188_559
130.9656,382,0.596884995,0.54,AE_pos_130.9656_382
130.9662,579,0.467832396,-0.74,AE_pos_130.9662_579
131.0557,428,0.10744619,1.71,AE_pos_131.0557_428
131.9291,19,0.147707742,-1.52,AE_pos_131.9291_19
133.0289,344,0.331308768,1,AE_pos_133.0289_344
133.1003,298,0.65884579,-0.45,AE_pos_133.1003_298
133.1002,516,0.30301908,1.06,AE_pos_133.1002_516
133.9263,19,0.179044915,-1.41,AE_pos_133.9263_19
134.046,550,0.54029155,-0.63,AE_pos_134.046_550
135.0919,40,0.606051105,0.53,AE_pos_135.0919_40
136.0211,45,0.228443877,-1.25,AE_pos_136.0211_45
136.0208,477,0.03532929,2.3,AE_pos_136.0208_477
137.0448,56,3.41E-14,24.79,AE_pos_137.0448_56
140.0436,54,0.516135773,0.66,AE_pos_140.0436_54
140.9051,136,0.969357781,-0.04,AE_pos_140.9051_136
141.0507,38,2.03E-05,5.95,AE_pos_141.0507_38
143.0332,516,0.145722631,-1.53,AE_pos_143.0332_516
143.919,522,0.273152323,-1.13,AE_pos_143.919_522
147.8903,84,0.655099218,-0.46,AE_pos_147.8903_84
147.8903,464,0.213403661,-1.3,AE_pos_147.8903_464
148.0495,550,0.070732381,1.94,AE_pos_148.0495_550
149.0535,525,0.631647745,0.49,AE_pos_149.0535_525
149.0596,444,0.970789836,-0.04,AE_pos_149.0596_444
149.9746,431,0.90321489,0.12,AE_pos_149.9746_431
150.9555,367,0.30318826,1.06,AE_pos_150.9555_367
152.058,44,0.166517861,1.45,AE_pos_152.058_44
152.0578,325,0.249034903,-1.2,AE_pos_152.0578_325
152.0585,535,0.54659797,0.62,AE_pos_152.0585_535
153.9932,43,0.645455669,0.47,AE_pos_153.9932_43
155.9608,513,0.983281153,0.02,AE_pos_155.9608_513
156.1742,93,0.001246724,-3.91,AE_pos_156.1742_93
156.9833,51,0.585327448,0.56,AE_pos_156.9833_51
158.963,48,0.69080191,-0.41,AE_pos_158.963_48
161.037,89,0.853479905,-0.19,AE_pos_161.037_89
169.0579,61,0.814372954,0.24,AE_pos_169.0579_61
170.0367,164,0.332591766,1,AE_pos_170.0367_164
170.0414,65,5.19E-07,8.04,AE_pos_170.0414_65
170.0959,547,0.725317716,0.36,AE_pos_170.0959_547
172.9555,21,0.976382593,0.03,AE_pos_172.9555_21
174.9528,22,0.714503136,-0.37,AE_pos_174.9528_22
176.0924,548,0.051456486,-2.1,AE_pos_176.0924_548
177.0238,136,0.147209819,1.52,AE_pos_177.0238_136
183.0946,65,0.219129007,1.28,AE_pos_183.0946_65
186.9427,525,0.718877046,-0.37,AE_pos_186.9427_525
187.0929,372,0.990712688,0.01,AE_pos_187.0929_372
192.074,91,0.849904352,0.19,AE_pos_192.074_91
193.143,127,0.172262485,1.43,AE_pos_193.143_127
195.0866,549,4.41E-07,-8.14,AE_pos_195.0866_549
197.0315,79,0.12119264,1.64,AE_pos_197.0315_79
197.9919,425,0.909737201,0.12,AE_pos_197.9919_425
198.0002,239,0.368102768,-0.93,AE_pos_198.0002_239
199.028,54,0.932041636,-0.09,AE_pos_199.028_54
200.7653,84,0.756862718,0.31,AE_pos_200.7653_84
210.9854,288,0.447744029,-0.78,AE_pos_210.9854_288
214.0508,82,7.55E-09,-10.96,AE_pos_214.0508_82
220.9283,507,0.032760549,2.34,AE_pos_220.9283_507
227.0095,107,0.001692476,3.77,AE_pos_227.0095_107
227.0095,296,0.00246374,3.59,AE_pos_227.0095_296
227.0321,149,0.963813066,0.05,AE_pos_227.0321_149
227.9789,157,0.194471642,1.35,AE_pos_227.9789_157
227.9823,477,0.224665229,1.26,AE_pos_227.9823_477
231.1195,47,0.119351689,1.65,AE_pos_231.1195_47
237.1684,94,0.038862337,2.25,AE_pos_237.1684_94
237.1686,462,0.255440664,1.18,AE_pos_237.1686_462
240.8798,20,0.696636433,-0.4,AE_pos_240.8798_20
241.0296,446,8.58E-05,5.21,AE_pos_241.0296_446
242.1023,62,0.0253298,-2.47,AE_pos_242.1023_62
243.0056,144,0.005138047,3.24,AE_pos_243.0056_144
244.9166,524,0.803643983,0.25,AE_pos_244.9166_524
245.0322,60,0.023980017,2.49,AE_pos_245.0322_60
245.135,45,0.38058328,-0.9,AE_pos_245.135_45
255.943,504,0.690488231,-0.41,AE_pos_255.943_504
259.0644,58,2.08E-07,8.62,AE_pos_259.0644_58
259.1144,397,0.449626518,0.78,AE_pos_259.1144_397
261.1294,55,0.468275195,0.74,AE_pos_261.1294_55
262.0901,63,0.004416489,-3.31,AE_pos_262.0901_63
264.0522,570,0.745766321,-0.33,AE_pos_264.0522_570
273.6046,319,0.088330278,-1.81,AE_pos_273.6046_319
279.9091,26,0.065141048,-1.98,AE_pos_279.9091_26
281.9069,25,0.235886845,-1.23,AE_pos_281.9069_25
286.9968,520,0.003552717,-3.41,AE_pos_286.9968_520
288.9211,47,1.26E-06,7.5,AE_pos_288.9211_47
294.096,64,0.164564385,-1.46,AE_pos_294.096_64
301.1321,455,0.655990145,-0.45,AE_pos_301.1321_455
306.0523,43,0.215322023,1.29,AE_pos_306.0523_43
310.1287,572,0.105565809,-1.72,AE_pos_310.1287_572
310.9123,48,0.090086275,1.8,AE_pos_310.9123_48
313.0109,157,0.418198493,-0.83,AE_pos_313.0109_157
322.0271,94,5.31E-08,-9.54,AE_pos_322.0271_94
339.1468,267,0.151343896,1.51,AE_pos_339.1468_267
339.1618,47,0.110471952,1.69,AE_pos_339.1618_47
348.0697,356,0.62796694,0.49,AE_pos_348.0697_356
349.138,58,0.612361338,0.52,AE_pos_349.138_58
352.0616,93,2.15E-08,-10.18,AE_pos_352.0616_93
355.1621,60,0.328137605,-1.01,AE_pos_355.1621_60
359.1534,41,2.14E-06,-7.19,AE_pos_359.1534_41
362.9249,48,0.264834675,1.16,AE_pos_362.9249_48
365.1031,155,0.725379345,0.36,AE_pos_365.1031_155
378.8992,48,0.048775801,2.13,AE_pos_378.8992_48
394.1599,56,0.102583882,-1.73,AE_pos_394.1599_56
396.018,373,0.026215762,-2.45,AE_pos_396.018_373
405.2445,43,0.865109163,-0.17,AE_pos_405.2445_43
407.1514,43,0.006889479,-3.1,AE_pos_407.1514_43
417.096,443,6.89E-08,9.36,AE_pos_417.096_443
421.1143,45,0.114379848,-1.67,AE_pos_421.1143_45
425.1978,78,0.591559815,-0.55,AE_pos_425.1978_78
427.0903,108,1.25E-14,-26.44,AE_pos_427.0903_108
429.237,157,0.300620924,-1.07,AE_pos_429.237_157
433.275,48,0.565091364,-0.59,AE_pos_433.275_48
444.1518,144,0.032635532,2.34,AE_pos_444.1518_144
447.2436,380,0.073713138,1.91,AE_pos_447.2436_380
456.1536,43,6.86E-05,-5.32,AE_pos_456.1536_43
463.2856,40,0.274136298,-1.13,AE_pos_463.2856_40
464.0363,164,0.640142339,0.48,AE_pos_464.0363_164
477.3015,43,0.003366901,-3.44,AE_pos_477.3015_43
481.1348,55,0.038074588,2.26,AE_pos_481.1348_55
482.8269,479,0.936806552,0.08,AE_pos_482.8269_479
491.3166,55,0.034125366,-2.32,AE_pos_491.3166_55
493.2974,44,0.016977231,-2.66,AE_pos_493.2974_44
499.1857,56,4.39E-07,-8.14,AE_pos_499.1857_56
510.1276,376,0.401073367,-0.86,AE_pos_510.1276_376
521.9794,42,0.325784188,-1.01,AE_pos_521.9794_42
522.2496,40,0.342367907,-0.98,AE_pos_522.2496_40
524.1397,43,1.69E-07,-8.75,AE_pos_524.1397_43
531.1232,55,0.006466739,-3.13,AE_pos_531.1232_55
532.0066,65,0.629076248,-0.49,AE_pos_532.0066_65
538.1246,295,1.31E-09,-12.38,AE_pos_538.1246_295
546.1975,104,0.848114181,-0.19,AE_pos_546.1975_104
546.3832,36,0.852665571,0.19,AE_pos_546.3832_36
555.1226,165,0.378650639,-0.91,AE_pos_555.1226_165
559.0198,44,2.86E-10,-13.73,AE_pos_559.0198_44
570.0888,549,0.586853541,0.55,AE_pos_570.0888_549
577.1063,164,0.308376657,-1.05,AE_pos_577.1063_164
595.3657,43,0.671653495,0.43,AE_pos_595.3657_43
598.7261,527,0.006286345,-3.14,AE_pos_598.7261_527
600.2812,43,0.126622278,-1.61,AE_pos_600.2812_43
606.368,178,0.804007216,-0.25,AE_pos_606.368_178
610.1829,82,0.726460471,0.36,AE_pos_610.1829_82
612.1864,34,0.02045375,2.57,AE_pos_612.1864_34
614.2982,39,0.241860872,-1.22,AE_pos_614.2982_39
615.1487,295,5.54E-08,-9.51,AE_pos_615.1487_295
621.0674,163,0.345228504,-0.97,AE_pos_621.0674_163
621.4415,38,0.803291104,0.25,AE_pos_621.4415_38
624.845,46,0.419583703,0.83,AE_pos_624.845_46
632.4569,78,0.544747477,0.62,AE_pos_632.4569_78
633.9915,44,0.171660257,-1.43,AE_pos_633.9915_44
637.1154,293,2.54E-07,-8.49,AE_pos_637.1154_293
651.9334,44,0.861066635,0.18,AE_pos_651.9334_44
655.3671,39,0.680858999,0.42,AE_pos_655.3671_39
661.344,38,0.065969015,-1.97,AE_pos_661.344_38
664.4293,37,0.162757853,-1.46,AE_pos_664.4293_37
666.0858,38,0.239159416,1.22,AE_pos_666.0858_38
667.1739,207,0.746405778,0.33,AE_pos_667.1739_207
667.1739,506,0.92949467,-0.09,AE_pos_667.1739_506
668.2183,40,0.603843625,-0.53,AE_pos_668.2183_40
674.9157,40,0.873089945,-0.16,AE_pos_674.9157_40
675.587,38,0.440010889,0.79,AE_pos_675.587_38
678.3537,39,0.432992509,0.8,AE_pos_678.3537_39
679.954,40,0.33672697,0.99,AE_pos_679.954_40
680.9093,42,0.021894612,-2.54,AE_pos_680.9093_42
681.4572,39,0.148430677,-1.52,AE_pos_681.4572_39
681.4906,39,7.32E-05,-5.29,AE_pos_681.4906_39
682.1887,42,0.032930954,2.33,AE_pos_682.1887_42
683.3718,37,0.450123853,0.77,AE_pos_683.3718_37
685.5438,40,0.259072332,-1.17,AE_pos_685.5438_40
687.3582,40,0.107479483,1.71,AE_pos_687.3582_40
687.7533,39,0.286660618,1.1,AE_pos_687.7533_39
689.0603,293,3.26E-05,-5.7,AE_pos_689.0603_293
689.5937,36,0.931495678,0.09,AE_pos_689.5937_36
691.1255,38,0.271382825,1.14,AE_pos_691.1255_38
692.3614,39,0.701926455,-0.39,AE_pos_692.3614_39
692.7951,38,0.842768798,-0.2,AE_pos_692.7951_38
693.7187,39,0.333457141,1,AE_pos_693.7187_39
695.3494,38,0.000402063,4.45,AE_pos_695.3494_38
695.7483,39,0.376847463,-0.91,AE_pos_695.7483_39
695.783,38,0.135716216,1.57,AE_pos_695.783_38
695.84,39,0.006802481,3.11,AE_pos_695.84_39
697.372,38,0.141915274,1.54,AE_pos_697.372_38
697.7862,38,0.298753574,1.07,AE_pos_697.7862_38
699.4957,38,0.880868618,0.15,AE_pos_699.4957_38
699.6315,40,0.05727668,-2.05,AE_pos_699.6315_40
700.5358,38,0.120479347,1.64,AE_pos_700.5358_38
700.8177,38,0.534868812,0.63,AE_pos_700.8177_38
701.2062,41,0.916597981,-0.11,AE_pos_701.2062_41
701.7304,39,0.275217788,1.13,AE_pos_701.7304_39
701.8838,39,0.279968061,-1.12,AE_pos_701.8838_39
702.347,38,0.837449788,0.21,AE_pos_702.347_38
704.1446,39,0.800155081,0.26,AE_pos_704.1446_39
705.0537,38,0.808642593,-0.25,AE_pos_705.0537_38
705.6004,39,0.799097849,-0.26,AE_pos_705.6004_39
705.6491,39,0.242939619,1.21,AE_pos_705.6491_39
706.3207,41,0.115810307,-1.66,AE_pos_706.3207_41
706.3691,38,0.356839645,0.95,AE_pos_706.3691_38
706.7287,39,0.140477314,1.55,AE_pos_706.7287_39
707.2152,37,0.926689474,0.09,AE_pos_707.2152_37
707.8631,40,0.043062481,-2.2,AE_pos_707.8631_40
708.1625,36,0.718179356,-0.37,AE_pos_708.1625_36
711.3522,44,0.294873676,1.08,AE_pos_711.3522_44
711.4507,37,0.339844832,-0.98,AE_pos_711.4507_37
711.4721,39,0.782965444,-0.28,AE_pos_711.4721_39
712.9024,40,0.894893495,-0.13,AE_pos_712.9024_40
713.2142,40,0.732036017,0.35,AE_pos_713.2142_40
713.7216,39,0.184370467,1.39,AE_pos_713.7216_39
714.1375,39,0.29193879,1.09,AE_pos_714.1375_39
715.2047,38,0.001204624,3.93,AE_pos_715.2047_38
715.2372,41,0.056449648,2.06,AE_pos_715.2372_41
715.6392,38,0.366085901,0.93,AE_pos_715.6392_38
716.1551,39,0.240416544,1.22,AE_pos_716.1551_39
716.2031,39,0.264877742,-1.16,AE_pos_716.2031_39
717.0343,39,0.098843,1.75,AE_pos_717.0343_39
717.6041,38,0.068779089,1.95,AE_pos_717.6041_38
719.0709,38,0.127212946,1.61,AE_pos_719.0709_38
719.3732,39,0.112047861,1.68,AE_pos_719.3732_39
719.4909,37,0.682283435,0.42,AE_pos_719.4909_37
719.6362,37,0.127993903,-1.61,AE_pos_719.6362_37
721.0675,39,0.005215142,-3.23,AE_pos_721.0675_39
721.1148,38,0.630073173,0.49,AE_pos_721.1148_38
721.1778,39,0.498753041,0.69,AE_pos_721.1778_39
721.7159,37,0.8082794,0.25,AE_pos_721.7159_37
722.1077,37,0.197685073,1.34,AE_pos_722.1077_37
722.1752,38,0.991412001,0.01,AE_pos_722.1752_38
722.243,39,0.247538986,1.2,AE_pos_722.243_39
723.0536,37,0.381676996,-0.9,AE_pos_723.0536_37
723.0756,40,0.103079184,1.73,AE_pos_723.0756_40
723.6159,38,0.204671762,1.32,AE_pos_723.6159_38
723.878,38,0.438153397,-0.8,AE_pos_723.878_38
724.6606,39,0.060747351,2.02,AE_pos_724.6606_39
724.7304,39,0.040311068,2.23,AE_pos_724.7304_39
725.0965,39,0.676974504,0.42,AE_pos_725.0965_39
725.5534,38,0.147334847,1.52,AE_pos_725.5534_38
726.4203,40,0.679839764,0.42,AE_pos_726.4203_40
726.6175,38,0.165285842,1.45,AE_pos_726.6175_38
726.651,39,0.42686634,-0.82,AE_pos_726.651_39
726.768,40,0.012736542,-2.8,AE_pos_726.768_40
726.9778,39,0.910160523,-0.11,AE_pos_726.9778_39
727.1088,39,0.050475173,-2.11,AE_pos_727.1088_39
727.8228,42,0.649485626,-0.46,AE_pos_727.8228_42
728.3965,39,0.809984468,0.24,AE_pos_728.3965_39
728.5821,39,0.29133502,1.09,AE_pos_728.5821_39
728.6118,40,0.814476129,0.24,AE_pos_728.6118_40
728.6359,39,0.48707617,0.71,AE_pos_728.6359_39
729.3499,39,0.362175734,0.94,AE_pos_729.3499_39
729.7129,37,0.72756073,0.35,AE_pos_729.7129_37
729.8712,40,0.034475241,2.31,AE_pos_729.8712_40
730.2524,39,4.83E-06,6.73,AE_pos_730.2524_39
730.4872,39,0.527057996,-0.65,AE_pos_730.4872_39
730.5328,39,0.86556902,0.17,AE_pos_730.5328_39
730.7101,38,0.520036561,0.66,AE_pos_730.7101_38
731.2702,39,0.002117523,3.66,AE_pos_731.2702_39
731.6691,38,0.691019934,-0.4,AE_pos_731.6691_38
731.7187,40,0.999720353,0,AE_pos_731.7187_40
731.8412,45,0.134573965,1.58,AE_pos_731.8412_45
731.9032,39,0.614941688,-0.51,AE_pos_731.9032_39
733.6934,40,0.856140161,-0.18,AE_pos_733.6934_40
734.1328,42,0.001445936,3.84,AE_pos_734.1328_42
734.1554,39,0.487735972,-0.71,AE_pos_734.1554_39
734.2746,38,0.815599272,-0.24,AE_pos_734.2746_38
734.6592,39,0.418507622,-0.83,AE_pos_734.6592_39
735.4763,37,0.130845853,1.59,AE_pos_735.4763_37
735.546,39,0.40490303,0.86,AE_pos_735.546_39
735.8774,40,0.004889933,-3.26,AE_pos_735.8774_40
736.637,39,0.839513145,-0.21,AE_pos_736.637_39
737.1485,550,0.678975062,-0.42,AE_pos_737.1485_550
739.7834,37,0.188526599,1.37,AE_pos_739.7834_37
740.3895,39,0.385208154,-0.89,AE_pos_740.3895_39
741.497,37,0.123793386,1.62,AE_pos_741.497_37
741.5328,39,0.898189659,0.13,AE_pos_741.5328_39
742.4491,39,0.409009934,-0.85,AE_pos_742.4491_39
742.8105,39,0.894367655,-0.13,AE_pos_742.8105_39
743.3476,38,0.874570961,-0.16,AE_pos_743.3476_38
744.3815,38,0.918040878,0.1,AE_pos_744.3815_38
744.7489,39,0.646984336,-0.47,AE_pos_744.7489_39
745.5267,38,0.452286028,-0.77,AE_pos_745.5267_38
745.8034,39,0.120459066,1.64,AE_pos_745.8034_39
746.0929,40,0.930379541,-0.09,AE_pos_746.0929_40
746.5098,39,0.901111595,0.13,AE_pos_746.5098_39
746.5689,39,0.523298626,-0.65,AE_pos_746.5689_39
747.2356,38,0.761358964,0.31,AE_pos_747.2356_38
747.8508,38,0.229772798,1.25,AE_pos_747.8508_38
748.3108,38,0.952596464,0.06,AE_pos_748.3108_38
749.052,353,0.54410944,-0.62,AE_pos_749.052_353
752.704,39,0.478467516,0.73,AE_pos_752.704_39
754.1801,38,0.369800991,0.92,AE_pos_754.1801_38
756.7056,40,0.798564988,0.26,AE_pos_756.7056_40
756.7335,40,0.676559811,0.42,AE_pos_756.7335_40
758.1329,40,0.371539284,0.92,AE_pos_758.1329_40
780.7635,39,0.52348796,-0.65,AE_pos_780.7635_39
782.7388,40,0.075196738,1.9,AE_pos_782.7388_40
782.9695,39,0.152708674,-1.5,AE_pos_782.9695_39
783.0356,38,0.580881096,0.56,AE_pos_783.0356_38
783.0981,39,0.324024831,-1.02,AE_pos_783.0981_39
783.1503,39,0.847645567,-0.2,AE_pos_783.1503_39
804.5004,39,0.018353128,-2.63,AE_pos_804.5004_39
1625.857,49,0.220531493,1.27,AE_pos_1625.857_49
1626.344,271,0.03101075,-2.36,AE_pos_1626.344_271
1632.722,62,0.143066102,1.54,AE_pos_1632.722_62
1655.266,64,0.783042598,-0.28,AE_pos_1655.266_64
1661.433,61,0.52115042,0.66,AE_pos_1661.433_61
1661.836,52,0.874352086,-0.16,AE_pos_1661.836_52
1663.29,38,0.645723072,-0.47,AE_pos_1663.29_38
1673.955,43,0.964417359,-0.05,AE_pos_1673.955_43
85.0511,164,0.518801645,-0.66,AE_pos_85.0511_164
85.0773,55,0.450644221,0.77,AE_pos_85.0773_55
87.9232,475,0.572585083,0.58,AE_pos_87.9232_475
88.968,349,0.116071562,1.66,AE_pos_88.968_349
88.968,550,0.637239891,0.48,AE_pos_88.968_550
89.0594,37,0.275443681,-1.13,AE_pos_89.0594_37
89.9394,383,0.079086231,1.88,AE_pos_89.9394_383
95.0236,528,0.830253933,0.22,AE_pos_95.0236_528
96.9714,538,0.621164184,-0.5,AE_pos_96.9714_538
97.0005,30,0.322911035,1.02,AE_pos_97.0005_30
97.0144,388,0.157357602,1.48,AE_pos_97.0144_388
97.0642,84,0.076940111,-1.89,AE_pos_97.0642_84
97.0643,344,0.168581418,-1.44,AE_pos_97.0643_344
97.0643,543,0.697049408,0.4,AE_pos_97.0643_543
98.6982,527,0.00362269,-3.4,AE_pos_98.6982_527
98.9931,502,0.120354156,-1.64,AE_pos_98.9931_502
99.0035,165,0.289738963,-1.09,AE_pos_99.0035_165
99.2698,528,0.478401366,-0.73,AE_pos_99.2698_528
100.0752,70,0.341251796,0.98,AE_pos_100.0752_70
100.5241,163,0.021325587,-2.55,AE_pos_100.5241_163
100.9515,445,0.851514694,0.19,AE_pos_100.9515_445
100.9561,525,0.488395078,0.71,AE_pos_100.9561_525
101.0593,65,0.199741174,1.34,AE_pos_101.0593_65
101.9837,449,0.763030085,-0.31,AE_pos_101.9837_449
103.0159,352,0.597591507,0.54,AE_pos_103.0159_352
103.5199,128,0.000203705,4.78,AE_pos_103.5199_128
103.5199,409,0.275712899,1.13,AE_pos_103.5199_409
